index,time
0,13.028484582901001
1,13.070903778076172
2,13.181184530258179
3,13.073063850402832
4,12.777175903320312
5,12.693837881088257
6,12.66983962059021
7,12.888822555541992
8,12.872355461120605
9,12.872210025787355
10,12.66137433052063
11,12.769197463989258
12,12.69332218170166
13,12.740110874176025
14,12.88334584236145
15,12.683840036392212
16,12.889229536056519
17,12.66139531135559
18,12.689975500106812
19,12.693366050720215
20,12.939148902893065
21,12.86102533340454
22,12.775548696517944
23,12.67293381690979
24,12.752424001693726
25,12.85246515274048
26,13.022860288619995
27,12.933229446411133
28,12.635201692581177
29,12.925415992736815
30,12.766193389892578
31,12.651090383529663
32,12.688406705856323
33,12.8097243309021
34,12.670123815536499
35,13.03325343132019
36,12.837592840194702
37,12.8661208152771
38,12.696202754974365
39,12.662576913833618
40,12.663127183914185
41,12.745102882385256
42,13.100555658340454
43,12.887962102890015
44,12.723750591278074
45,12.855353832244873
46,12.73707890510559
47,12.793006658554075
48,12.848801374435425
49,12.755643129348755
50,12.948069334030151
51,12.826110363006592
52,13.50864291191101
53,13.44613242149353
54,13.083590745925903
55,12.664702892303467
56,12.68297028541565
57,12.722381591796875
58,12.742384910583494
59,12.698406219482422
60,12.668723344802856
61,12.901132822036743
62,13.022701501846313
63,12.855715036392212
64,12.700684785842896
65,12.887241840362547
66,12.883567810058596
67,12.803245306015015
68,12.670042514801025
69,12.839893579483032
70,12.676988124847412
71,12.658371448516846
72,12.973300695419312
73,13.157381296157837
74,12.700725078582765
75,12.830558061599731
76,12.716068029403687
77,12.69663906097412
78,12.843233346939087
79,12.869361877441404
80,12.830188989639282
81,12.884984731674194
82,12.683434247970581
83,12.840646743774414
84,12.855430364608765
85,12.856333494186401
86,12.840121269226074
87,12.7340247631073
88,12.70671558380127
89,12.837850332260132
90,12.84378433227539
91,12.83433437347412
92,12.736040115356445
93,12.648951053619385
94,12.702794551849365
95,12.841380596160887
96,12.659106492996216
97,12.85442328453064
98,12.915213346481323
99,12.657967329025269
