index,time
0,13.071511507034302
1,12.869511842727661
2,13.01716375350952
3,12.811463594436646
4,12.770621061325073
5,12.833450317382812
6,12.816073656082153
7,12.608952522277832
8,12.641239166259766
9,12.61085820198059
10,12.724327802658081
11,12.824689865112305
12,12.823454141616821
13,12.994952917098999
14,12.707223415374756
15,12.981799602508545
16,12.73776125907898
17,12.990446329116821
18,13.738631963729858
19,13.544511556625366
20,13.458455324172974
21,12.881190776824953
22,12.70153522491455
23,12.867429971694946
24,12.671447992324829
25,13.012649297714233
26,12.910460710525513
27,12.89703607559204
28,12.825309991836548
29,12.981173038482664
30,12.824533939361572
31,12.852913856506348
32,12.686956644058228
33,13.007946729660034
34,12.939579725265505
35,12.785205364227295
36,12.936697959899902
37,12.88465976715088
38,12.675726652145386
39,12.896934032440186
40,12.747521877288818
41,12.679157018661499
42,12.930583715438845
43,13.804006099700928
44,13.467238664627075
45,13.11870288848877
46,12.850581645965574
47,12.795534372329712
48,12.699020624160767
49,12.666256427764893
50,13.05319118499756
51,12.689640760421753
52,12.89502501487732
53,12.868310928344727
54,13.13061809539795
55,12.837411165237427
56,12.66016960144043
57,12.755283832550047
58,12.84323763847351
59,12.634743213653564
60,12.856043338775635
61,12.8927960395813
62,12.973547220230104
63,12.790607929229735
64,12.624651908874512
65,12.81269383430481
66,12.978393316268921
67,12.82111406326294
68,13.18998122215271
69,13.064125299453735
70,13.873677015304565
71,12.675508737564087
72,12.737218618392944
73,12.753812313079836
74,12.700629472732544
75,12.864186525344849
76,12.666820049285887
77,12.721861600875854
78,12.740821599960327
79,12.694570302963257
80,13.002193212509155
81,12.733596801757812
82,12.979479789733887
83,12.951890468597412
84,12.822877168655396
85,12.763408422470093
86,12.836353540420532
87,12.808936834335327
88,12.6282057762146
89,12.817577600479126
90,12.83309006690979
91,12.813226461410522
92,12.68053150177002
93,12.644282102584839
94,12.662593603134155
95,12.827226877212524
96,12.68782353401184
97,12.785789966583252
98,12.63173770904541
99,12.816006183624268
